Date,Transaction_Type,Transaction_Amount,Region,Payment_Method,Fraud_Flag,Likelihood,Impact,Risk_Score,Risk_Level
08-11-2024,Refund,6302.35,Herrera-Zuniga,Cash,1,5,3,15,High
20-01-2024,Credit,1183.12,Mcgrath-Navarro,Bank Transfer,0,2,2,4,Low
26-04-2024,Debit,4366.9,Miller Inc,Credit Card,0,2,3,6,Low
06-11-2024,Debit,4833.38,"Riggs, Obrien and Stewart",Cash,0,2,3,6,Low
30-03-2024,Refund,5242.39,Gilmore Ltd,Credit Card,0,2,3,6,Low
10-08-2024,Debit,9524.92,Gonzalez-Wilson,Credit Card,0,2,5,10,Medium
19-10-2024,Credit,7910.94,Nguyen Ltd,Credit Card,0,2,3,6,Low
20-06-2024,Debit,1677.68,Moore-Powers,Credit Card,1,5,2,10,Medium
07-03-2024,Refund,2748.74,Thompson PLC,Credit Card,0,2,2,4,Low
30-01-2024,Credit,9675.19,Decker-Johnson,Cash,0,2,5,10,Medium
21-01-2024,Credit,2903.67,Cruz and Sons,Cash,0,2,2,4,Low
08-01-2024,Refund,9558.47,Williams LLC,Credit Card,1,5,5,25,High
07-12-2024,Debit,617.33,Eaton Ltd,Credit Card,0,2,2,4,Low
20-12-2024,Refund,9725.02,"Kelley, Kelly and Stuart",Credit Card,0,2,5,10,Medium
03-02-2024,Refund,1910.01,Hart Ltd,Cash,0,2,2,4,Low
30-03-2024,Debit,8147.19,Hardin LLC,Bank Transfer,0,2,5,10,Medium
25-12-2024,Credit,4955.31,Robinson Ltd,Bank Transfer,0,2,3,6,Low
02-10-2024,Debit,5329.37,"Hill, Mooney and Hudson",Credit Card,0,2,3,6,Low
26-03-2024,Debit,5139.74,"Hill, Forbes and Ruiz",Cash,0,2,3,6,Low
29-01-2024,Credit,759.11,Soto-Hess,Credit Card,0,2,2,4,Low
25-07-2024,Credit,4383.07,"White, Buchanan and Burns",Credit Card,1,5,3,15,High
12-10-2024,Refund,5097.69,Carey and Sons,Credit Card,0,2,3,6,Low
18-02-2024,Debit,5629.36,Cruz-Schroeder,Bank Transfer,0,2,3,6,Low
27-04-2024,Credit,3908.57,Walters-Ward,Bank Transfer,0,2,3,6,Low
01-09-2024,Debit,6076.11,Garrett Inc,Cash,0,2,3,6,Low
23-10-2024,Debit,2077.18,"Sparks, Madden and Flores",Bank Transfer,0,2,2,4,Low
14-07-2024,Credit,45.97,Mccarthy-Fox,Cash,0,2,2,4,Low
01-05-2024,Credit,5723.26,Reynolds Group,Cash,0,2,3,6,Low
01-09-2024,Debit,5925.21,"Carpenter, Miller and Bennett",Cash,0,2,3,6,Low
13-09-2024,Credit,98.52,Alvarez Ltd,Cash,0,2,2,4,Low
09-01-2024,Debit,9286.99,Jones-Mitchell,Credit Card,0,2,5,10,Medium
23-05-2024,Credit,5132.83,Perry LLC,Bank Transfer,0,2,3,6,Low
23-09-2024,Refund,5043.14,Miranda-Smith,Bank Transfer,0,2,3,6,Low
24-11-2024,Credit,7208.59,"Kline, Marquez and Foster",Credit Card,0,2,3,6,Low
27-09-2024,Debit,2595.76,Smith and Sons,Credit Card,0,2,2,4,Low
13-01-2024,Credit,8526.23,Key-Huffman,Bank Transfer,0,2,5,10,Medium
02-02-2024,Debit,2970.67,Martinez-Delacruz,Cash,0,2,2,4,Low
27-06-2024,Credit,2692.46,White-Doyle,Bank Transfer,0,2,2,4,Low
22-07-2024,Debit,1199.84,Schmidt-Roberts,Cash,0,2,2,4,Low
03-11-2024,Debit,2247.06,Smith Inc,Credit Card,0,2,2,4,Low
20-08-2024,Credit,5340.32,"Byrd, Adkins and Hill",Bank Transfer,1,5,3,15,High
08-06-2024,Debit,2925.51,"Johnson, Pugh and Wood",Bank Transfer,1,5,2,10,Medium
03-12-2024,Refund,6399.76,Chase-Church,Bank Transfer,1,5,3,15,High
28-07-2024,Refund,9421.04,Moore Inc,Cash,0,2,5,10,Medium
22-01-2024,Credit,2784.79,Cortez Ltd,Cash,0,2,2,4,Low
23-06-2024,Debit,1338.38,"Vaughn, Sanchez and Johnson",Cash,1,5,2,10,Medium
08-09-2024,Debit,8735.09,"Estrada, Vargas and Mueller",Cash,0,2,5,10,Medium
28-11-2024,Debit,524.68,Mason-Warren,Bank Transfer,0,2,2,4,Low
13-04-2024,Credit,9800.44,Diaz-Wiley,Cash,0,2,5,10,Medium
29-02-2024,Credit,9895.47,Camacho PLC,Cash,0,2,5,10,Medium
23-10-2024,Refund,2107.62,Reyes Ltd,Bank Transfer,1,5,2,10,Medium
24-01-2024,Debit,1170.69,"Castro, Randolph and Cherry",Credit Card,0,2,2,4,Low
04-03-2024,Refund,6489.97,Lee Inc,Cash,0,2,3,6,Low
22-06-2024,Credit,6330.5,Avila-Holland,Credit Card,0,2,3,6,Low
03-09-2024,Credit,9722.46,Williams LLC,Cash,0,2,5,10,Medium
16-02-2024,Refund,3252.37,Martin Group,Credit Card,0,2,3,6,Low
18-12-2024,Debit,9464.81,Warren LLC,Bank Transfer,0,2,5,10,Medium
26-09-2024,Debit,8841.02,Arellano Group,Cash,0,2,5,10,Medium
02-12-2024,Debit,2647.74,"Newman, Herrera and Daniel",Credit Card,1,5,2,10,Medium
13-10-2024,Credit,1344.78,"Rivas, Hudson and Stewart",Credit Card,0,2,2,4,Low
02-08-2024,Debit,8984.37,"Moore, Jackson and Clark",Bank Transfer,0,2,5,10,Medium
20-01-2024,Debit,2956,"Moreno, Howard and Davidson",Credit Card,0,2,2,4,Low
10-02-2024,Refund,9852.76,"George, Booker and Taylor",Credit Card,0,2,5,10,Medium
19-10-2024,Refund,6263.29,Gregory Ltd,Cash,0,2,3,6,Low
25-07-2024,Refund,113.98,Cabrera PLC,Bank Transfer,0,2,2,4,Low
06-07-2024,Refund,3561.28,"Gibson, Downs and Torres",Bank Transfer,0,2,3,6,Low
01-09-2024,Credit,7307.46,Bond-Horton,Bank Transfer,0,2,3,6,Low
22-10-2024,Debit,2804.1,"Navarro, Fox and Allen",Bank Transfer,1,5,2,10,Medium
11-12-2024,Credit,2567.31,"Anthony, Moore and Ruiz",Credit Card,0,2,2,4,Low
02-09-2024,Debit,166.23,Weaver Group,Cash,0,2,2,4,Low
05-10-2024,Credit,6576.6,Nixon-Smith,Cash,0,2,3,6,Low
27-08-2024,Debit,8681.14,Solis Ltd,Bank Transfer,0,2,5,10,Medium
09-04-2024,Debit,9390.78,"Mcfarland, Rose and Mathews",Bank Transfer,0,2,5,10,Medium
15-08-2024,Debit,5836.78,Jones and Sons,Bank Transfer,1,5,3,15,High
19-09-2024,Credit,7228.8,Brown-Fox,Credit Card,1,5,3,15,High
16-09-2024,Refund,6884.27,Douglas-Sanders,Credit Card,0,2,3,6,Low
17-02-2024,Refund,9457.11,Barron Group,Bank Transfer,1,5,5,25,High
07-09-2024,Credit,2580.88,"Nelson, Hernandez and Campbell",Bank Transfer,0,2,2,4,Low
08-02-2024,Debit,6266.03,Knight Inc,Bank Transfer,0,2,3,6,Low
29-12-2024,Debit,6047.37,"Cobb, Davidson and Weber",Bank Transfer,0,2,3,6,Low
03-07-2024,Credit,2069.53,Arias Ltd,Credit Card,1,5,2,10,Medium
25-09-2024,Refund,4427.43,"Boone, Humphrey and Fitzgerald",Bank Transfer,0,2,3,6,Low
25-05-2024,Refund,3249.39,Diaz LLC,Cash,0,2,3,6,Low
26-08-2024,Debit,2047.15,Swanson Group,Bank Transfer,0,2,2,4,Low
02-08-2024,Refund,6301.71,"Neal, Smith and Wood",Credit Card,0,2,3,6,Low
23-03-2024,Refund,8583.63,Roberts Ltd,Bank Transfer,0,2,5,10,Medium
21-06-2024,Refund,3960.68,Foster LLC,Bank Transfer,1,5,3,15,High
13-04-2024,Debit,4466.1,Williams-Wheeler,Bank Transfer,0,2,3,6,Low
28-03-2024,Refund,7300.82,Moreno-Taylor,Cash,0,2,3,6,Low
04-08-2024,Debit,4344.7,Walker-Turner,Credit Card,1,5,3,15,High
25-10-2024,Credit,1491.86,"Miller, Phillips and Hernandez",Credit Card,0,2,2,4,Low
18-12-2024,Credit,4795.28,"James, Campbell and Jackson",Credit Card,1,5,3,15,High
25-09-2024,Debit,4964.65,Johnson Ltd,Credit Card,0,2,3,6,Low
02-10-2024,Refund,4599.31,Wu PLC,Credit Card,0,2,3,6,Low
15-07-2024,Credit,8157.82,Wolf Inc,Bank Transfer,0,2,5,10,Medium
21-09-2024,Debit,1769.34,Patterson-Johnson,Cash,1,5,2,10,Medium
22-02-2024,Refund,5700.88,Booker PLC,Cash,0,2,3,6,Low
15-03-2024,Credit,9434.12,"Moon, Johnson and Scott",Bank Transfer,0,2,5,10,Medium
03-03-2024,Debit,1812.26,Jimenez Ltd,Credit Card,0,2,2,4,Low
29-05-2024,Refund,2827.62,Casey-Butler,Cash,0,2,2,4,Low
02-08-2024,Refund,3108.5,Phillips-Freeman,Cash,0,2,3,6,Low
10-05-2024,Debit,8853.68,Vargas and Sons,Credit Card,0,2,5,10,Medium
22-09-2024,Refund,8176.82,Green-Evans,Credit Card,1,5,5,25,High
18-08-2024,Credit,6876.79,Burton-Juarez,Bank Transfer,0,2,3,6,Low
28-04-2024,Debit,1886.6,Cisneros Group,Cash,0,2,2,4,Low
15-09-2024,Refund,1443.79,Guzman-Harmon,Bank Transfer,0,2,2,4,Low
09-03-2024,Refund,4269.69,"Anderson, Adams and Griffith",Credit Card,1,5,3,15,High
07-06-2024,Refund,4555.69,Shaw-Horne,Credit Card,0,2,3,6,Low
01-01-2025,Refund,6454.74,Preston-Cox,Bank Transfer,0,2,3,6,Low
19-08-2024,Refund,4031.02,Carey Ltd,Cash,0,2,3,6,Low
24-03-2024,Debit,7245.83,Morgan-Tucker,Cash,0,2,3,6,Low
05-11-2024,Credit,1381.54,Holt-Wilson,Credit Card,0,2,2,4,Low
10-09-2024,Credit,7506.94,Morgan-Smith,Bank Transfer,0,2,3,6,Low
06-07-2024,Debit,127.77,"Mccann, Mejia and Brown",Credit Card,0,2,2,4,Low
24-08-2024,Refund,1006.3,Hunt-Johnson,Credit Card,0,2,2,4,Low
09-10-2024,Credit,3846.07,Mcfarland LLC,Cash,0,2,3,6,Low
24-08-2024,Credit,1109.25,"Dean, Owens and Ritter",Credit Card,0,2,2,4,Low
12-05-2024,Credit,145.39,Gonzalez and Sons,Cash,0,2,2,4,Low
31-05-2024,Refund,8306.87,Kelly Ltd,Bank Transfer,0,2,5,10,Medium
01-12-2024,Debit,9347.43,Casey LLC,Cash,0,2,5,10,Medium
14-02-2024,Credit,1330.47,"Williams, Mcmillan and Gomez",Credit Card,0,2,2,4,Low
18-03-2024,Debit,7703.48,"Smith, Anderson and Cervantes",Bank Transfer,0,2,3,6,Low
28-02-2024,Credit,2683.89,"Kennedy, Hopkins and Willis",Bank Transfer,0,2,2,4,Low
18-02-2024,Debit,9386.6,Acosta PLC,Credit Card,0,2,5,10,Medium
22-03-2024,Refund,6000.38,"Robinson, Arnold and Nelson",Bank Transfer,0,2,3,6,Low
29-04-2024,Refund,7926.08,Richards Group,Bank Transfer,0,2,3,6,Low
26-09-2024,Refund,103.87,Mitchell Group,Credit Card,0,2,2,4,Low
23-02-2024,Debit,7918.69,Ayala-Williams,Cash,0,2,3,6,Low
16-02-2024,Refund,5428.28,"Harris, Ware and Bryant",Cash,0,2,3,6,Low
17-08-2024,Refund,8184.37,Tucker-Clarke,Cash,0,2,5,10,Medium
23-11-2024,Credit,8528.67,Franklin Ltd,Credit Card,0,2,5,10,Medium
22-09-2024,Debit,858.8,Perez and Sons,Cash,0,2,2,4,Low
25-08-2024,Debit,1400.91,"Reynolds, Brown and Martinez",Bank Transfer,1,5,2,10,Medium
14-09-2024,Credit,7599.12,King and Sons,Cash,0,2,3,6,Low
24-07-2024,Refund,8924.98,Parrish PLC,Credit Card,0,2,5,10,Medium
20-10-2024,Credit,8156.49,Friedman and Sons,Bank Transfer,0,2,5,10,Medium
23-06-2024,Refund,3080.78,"Mayer, Castillo and Henderson",Cash,0,2,3,6,Low
01-05-2024,Debit,4794.29,"Stewart, Fuller and Jones",Credit Card,0,2,3,6,Low
10-09-2024,Refund,2445.65,Norman and Sons,Cash,0,2,2,4,Low
14-03-2024,Credit,5439.83,Foster-Levy,Bank Transfer,0,2,3,6,Low
05-11-2024,Refund,2681.89,Robertson Inc,Bank Transfer,1,5,2,10,Medium
27-09-2024,Credit,5440.69,"Hoffman, Robertson and Henderson",Bank Transfer,0,2,3,6,Low
28-04-2024,Refund,221.87,Alvarez-Clark,Cash,0,2,2,4,Low
18-03-2024,Debit,454.81,"Stokes, Le and Patrick",Bank Transfer,0,2,2,4,Low
14-08-2024,Debit,5450.97,Wallace and Sons,Credit Card,0,2,3,6,Low
23-03-2024,Debit,1034.64,Pittman-Franklin,Credit Card,0,2,2,4,Low
10-01-2024,Refund,8865.7,"Mcdonald, Hart and Page",Cash,0,2,5,10,Medium
10-12-2024,Credit,4158.69,Kelly Ltd,Credit Card,0,2,3,6,Low
14-10-2024,Debit,22.09,Kirk-Edwards,Credit Card,0,2,2,4,Low
08-01-2024,Credit,2250.88,"Austin, Curry and Lawrence",Credit Card,0,2,2,4,Low
05-06-2024,Debit,2274.48,"Burke, Mitchell and Munoz",Cash,0,2,2,4,Low
22-10-2024,Debit,3859.98,Howard LLC,Credit Card,0,2,3,6,Low
29-06-2024,Debit,3539.57,Collins-Cole,Credit Card,1,5,3,15,High
20-08-2024,Debit,2875.59,"Sandoval, Hansen and Snow",Credit Card,1,5,2,10,Medium
30-12-2024,Credit,9217.69,Hunt Inc,Bank Transfer,0,2,5,10,Medium
14-10-2024,Credit,6847.33,Sanchez-Campbell,Cash,0,2,3,6,Low
30-08-2024,Refund,6870.8,"James, Mccarthy and Snow",Cash,0,2,3,6,Low
25-07-2024,Credit,7151.36,Butler-Stone,Bank Transfer,0,2,3,6,Low
19-02-2024,Refund,9017.13,Glover-Brown,Credit Card,1,5,5,25,High
10-07-2024,Credit,4923.29,"King, Smith and Giles",Bank Transfer,0,2,3,6,Low
17-03-2024,Credit,9907.77,Wilson-Estes,Credit Card,0,2,5,10,Medium
15-06-2024,Debit,2252.98,"Wilson, Stevenson and Snyder",Cash,0,2,2,4,Low
16-02-2024,Refund,9565.1,"Miller, Combs and May",Cash,0,2,5,10,Medium
06-04-2024,Debit,2825.32,Dickerson-White,Bank Transfer,0,2,2,4,Low
29-08-2024,Credit,772.14,"Taylor, Kline and Long",Cash,1,5,2,10,Medium
02-03-2024,Credit,3343.91,Perry-Graham,Cash,0,2,3,6,Low
21-11-2024,Debit,3611.33,"Barrera, Garcia and Kennedy",Bank Transfer,0,2,3,6,Low
02-11-2024,Refund,9247.78,Pierce-Wood,Credit Card,1,5,5,25,High
05-04-2024,Credit,857.2,"Rivas, Byrd and Robinson",Credit Card,0,2,2,4,Low
22-05-2024,Credit,443.03,Roberts-Hendrix,Cash,0,2,2,4,Low
09-06-2024,Debit,1519.52,Wang-Wood,Bank Transfer,0,2,2,4,Low
27-12-2024,Credit,4292,"King, Moyer and Davis",Cash,0,2,3,6,Low
13-01-2024,Credit,3355.09,Rich PLC,Cash,1,5,3,15,High
09-09-2024,Credit,1821.84,Duncan Inc,Cash,0,2,2,4,Low
05-01-2025,Refund,4258.19,Nolan-Wright,Credit Card,1,5,3,15,High
10-03-2024,Credit,8932.24,"Hunter, Galvan and Cooper",Cash,0,2,5,10,Medium
03-10-2024,Credit,6874.74,Skinner Inc,Bank Transfer,1,5,3,15,High
26-05-2024,Credit,6251.34,Brown-Alvarez,Bank Transfer,0,2,3,6,Low
27-06-2024,Debit,2877.19,Blake-Cummings,Credit Card,0,2,2,4,Low
29-12-2024,Credit,8755.27,Patterson Inc,Bank Transfer,0,2,5,10,Medium
27-07-2024,Refund,2718.22,Mendez and Sons,Credit Card,1,5,2,10,Medium
05-08-2024,Credit,4997.52,Lee LLC,Cash,0,2,3,6,Low
15-08-2024,Credit,3697.43,"Costa, Ortiz and Swanson",Bank Transfer,0,2,3,6,Low
04-02-2024,Refund,2661.36,Dixon Inc,Cash,0,2,2,4,Low
18-04-2024,Credit,9070.78,Butler-Lewis,Cash,0,2,5,10,Medium
14-11-2024,Debit,7988.85,Banks-Brown,Credit Card,1,5,3,15,High
06-12-2024,Refund,7890.67,"Calderon, Goodman and Blair",Cash,0,2,3,6,Low
18-01-2024,Credit,8618.52,Webster Inc,Bank Transfer,0,2,5,10,Medium
27-08-2024,Debit,9780.71,Warren PLC,Bank Transfer,0,2,5,10,Medium
03-05-2024,Credit,7780.06,Buchanan PLC,Cash,0,2,3,6,Low
16-09-2024,Refund,1474.42,"West, Whitney and King",Bank Transfer,0,2,2,4,Low
29-11-2024,Debit,1486.32,Stewart-Hunter,Cash,0,2,2,4,Low
13-07-2024,Refund,4472.49,Lee-Williams,Credit Card,0,2,3,6,Low
07-05-2024,Credit,7970.54,Small and Sons,Cash,0,2,3,6,Low
17-06-2024,Credit,9763.63,"Hill, Thomas and Pollard",Cash,0,2,5,10,Medium
20-11-2024,Debit,8148.35,Gomez-Blackwell,Bank Transfer,0,2,5,10,Medium
05-04-2024,Debit,1140.51,Yang-Patterson,Bank Transfer,0,2,2,4,Low
16-07-2024,Credit,4280.26,"Johnson, Hanson and Richards",Credit Card,0,2,3,6,Low
07-07-2024,Refund,7269.81,Spencer Inc,Cash,0,2,3,6,Low
06-04-2024,Credit,1455.23,Wu-Nunez,Bank Transfer,1,5,2,10,Medium
25-03-2024,Credit,3237.3,Hernandez and Sons,Cash,1,5,3,15,High
24-08-2024,Credit,1284.08,"Gonzalez, Hernandez and Lewis",Credit Card,0,2,2,4,Low
29-07-2024,Refund,7677.68,Matthews LLC,Credit Card,0,2,3,6,Low
11-01-2024,Refund,3532.56,Perry Group,Bank Transfer,1,5,3,15,High
16-02-2024,Credit,4947.12,Mueller-Kaufman,Credit Card,0,2,3,6,Low
27-12-2024,Debit,4818.07,Sanchez-Nguyen,Credit Card,0,2,3,6,Low
16-01-2024,Refund,9728.76,Turner Group,Bank Transfer,0,2,5,10,Medium
20-11-2024,Credit,6021.41,"Hunter, Alvarez and Johnson",Bank Transfer,0,2,3,6,Low
16-04-2024,Credit,6369.68,"Smith, Moore and Lee",Credit Card,0,2,3,6,Low
06-06-2024,Credit,1390.83,Wade and Sons,Bank Transfer,0,2,2,4,Low
23-11-2024,Debit,9440.86,Mitchell-Diaz,Bank Transfer,1,5,5,25,High
08-10-2024,Refund,9216.83,Schmidt-Glass,Cash,1,5,5,25,High
17-04-2024,Credit,3838.02,Mccoy PLC,Bank Transfer,0,2,3,6,Low
21-12-2024,Refund,5497.9,Jenkins-Armstrong,Cash,0,2,3,6,Low
12-08-2024,Credit,5392.08,Murray-Flores,Credit Card,0,2,3,6,Low
22-01-2024,Credit,4931.09,Harrison-Wilson,Cash,0,2,3,6,Low
05-01-2025,Refund,5366.76,"Williams, Mccarthy and Silva",Bank Transfer,0,2,3,6,Low
07-02-2024,Debit,2308.84,Mcgee Ltd,Credit Card,0,2,2,4,Low
21-07-2024,Debit,845.34,Evans Group,Bank Transfer,1,5,2,10,Medium
08-10-2024,Refund,7152.06,"Burns, Smith and Dunn",Credit Card,0,2,3,6,Low
02-10-2024,Refund,5274.19,Morgan Inc,Bank Transfer,0,2,3,6,Low
18-08-2024,Credit,7768.16,Williams-Henderson,Bank Transfer,1,5,3,15,High
22-05-2024,Credit,8114.81,Thomas-Meyers,Bank Transfer,0,2,5,10,Medium
15-10-2024,Refund,2201.15,"Wright, Caldwell and Lewis",Bank Transfer,0,2,2,4,Low
30-09-2024,Refund,881.63,Mitchell-Stevens,Credit Card,0,2,2,4,Low
21-05-2024,Refund,3623.48,"Perry, Roach and Pham",Cash,0,2,3,6,Low
27-10-2024,Debit,2040.76,Burnett-Davis,Cash,0,2,2,4,Low
17-03-2024,Debit,8507.45,Jacobson Group,Bank Transfer,0,2,5,10,Medium
02-12-2024,Debit,3630.36,"Pacheco, Reed and Garner",Cash,0,2,3,6,Low
19-11-2024,Refund,4744.52,Ramirez Inc,Cash,1,5,3,15,High
05-05-2024,Refund,1344.59,"Gonzalez, Dennis and Santiago",Cash,0,2,2,4,Low
03-11-2024,Credit,1110.46,"Bryan, Fischer and Lopez",Credit Card,0,2,2,4,Low
14-04-2024,Debit,9114.51,Wang PLC,Credit Card,0,2,5,10,Medium
26-12-2024,Debit,3614.98,"Taylor, Walters and Avila",Credit Card,0,2,3,6,Low
29-04-2024,Debit,8494.8,"Stevens, Marks and Fisher",Cash,0,2,5,10,Medium
29-08-2024,Debit,7788.68,Pierce Ltd,Bank Transfer,0,2,3,6,Low
10-02-2024,Refund,1402.1,Williams Inc,Bank Transfer,0,2,2,4,Low
30-06-2024,Credit,4609.28,"Castro, Brooks and Walsh",Cash,0,2,3,6,Low
30-11-2024,Credit,8354.17,Best LLC,Bank Transfer,0,2,5,10,Medium
21-05-2024,Credit,5519.49,Garcia Group,Bank Transfer,0,2,3,6,Low
28-09-2024,Refund,9314.1,Peters-Kelley,Credit Card,0,2,5,10,Medium
16-09-2024,Debit,4216.56,Wiley Inc,Cash,1,5,3,15,High
26-12-2024,Refund,2115.27,"Miller, Beck and Smith",Bank Transfer,0,2,2,4,Low
13-12-2024,Debit,2253.63,"Owens, Mcclure and Becker",Cash,0,2,2,4,Low
25-08-2024,Refund,7472.48,"Hernandez, Bennett and Weaver",Credit Card,0,2,3,6,Low
27-11-2024,Credit,1181.19,Gutierrez Group,Bank Transfer,0,2,2,4,Low
08-11-2024,Credit,6960.85,"Rodriguez, Martin and Chapman",Cash,0,2,3,6,Low
10-06-2024,Credit,1439.34,Neal Group,Cash,0,2,2,4,Low
15-09-2024,Credit,7333.48,Carroll-Jacobson,Cash,0,2,3,6,Low
12-09-2024,Debit,6964.26,Hernandez-Miller,Bank Transfer,0,2,3,6,Low
02-10-2024,Refund,4252.84,"Cooper, Villarreal and Boyd",Bank Transfer,0,2,3,6,Low
03-07-2024,Debit,550.29,Scott Inc,Credit Card,0,2,2,4,Low
26-10-2024,Refund,1069.04,"Wood, Reynolds and Matthews",Credit Card,0,2,2,4,Low
06-06-2024,Credit,5820.25,Fleming-Jackson,Credit Card,1,5,3,15,High
26-11-2024,Credit,4773.5,Friedman Ltd,Bank Transfer,0,2,3,6,Low
04-02-2024,Credit,5943.32,Sutton Ltd,Credit Card,0,2,3,6,Low
23-11-2024,Refund,1590.15,Johnson-Perez,Bank Transfer,0,2,2,4,Low
20-11-2024,Credit,1477.4,"Jones, Daugherty and Chan",Credit Card,0,2,2,4,Low
03-12-2024,Debit,1421.36,Johnson Group,Credit Card,0,2,2,4,Low
20-05-2024,Debit,2458.01,"Barker, Clark and Roberts",Credit Card,0,2,2,4,Low
08-12-2024,Debit,134.65,"Green, Diaz and Williams",Credit Card,0,2,2,4,Low
06-03-2024,Refund,8312.37,Phelps-Flowers,Credit Card,0,2,5,10,Medium
03-10-2024,Debit,4170.78,Johnston Ltd,Cash,0,2,3,6,Low
12-02-2024,Credit,7656.52,"Carroll, Vance and Caldwell",Bank Transfer,0,2,3,6,Low
15-09-2024,Refund,4702.95,"Oneal, Collier and Cunningham",Cash,0,2,3,6,Low
10-11-2024,Credit,1409.72,Cooley-Tucker,Cash,0,2,2,4,Low
09-08-2024,Refund,5279.23,Lindsey-Boyd,Credit Card,0,2,3,6,Low
12-04-2024,Debit,9488.17,"Anderson, Daniel and Alvarez",Bank Transfer,0,2,5,10,Medium
23-12-2024,Credit,4707.14,Cunningham and Sons,Bank Transfer,0,2,3,6,Low
12-01-2024,Credit,7228.35,Chavez Ltd,Bank Transfer,0,2,3,6,Low
30-06-2024,Refund,4445.3,Arnold-Miller,Cash,0,2,3,6,Low
26-12-2024,Credit,6452.02,Chase-Clark,Bank Transfer,1,5,3,15,High
09-05-2024,Debit,141.96,"Thompson, Mcdowell and Shannon",Credit Card,0,2,2,4,Low
21-02-2024,Refund,1121.55,Atkins Inc,Bank Transfer,0,2,2,4,Low
30-05-2024,Credit,609.41,Barnes-Perry,Bank Transfer,0,2,2,4,Low
31-12-2024,Refund,6428.12,"Brown, Romero and Novak",Bank Transfer,0,2,3,6,Low
02-04-2024,Credit,6045.69,Schultz and Sons,Cash,0,2,3,6,Low
17-09-2024,Debit,1744.07,Jones LLC,Bank Transfer,0,2,2,4,Low
13-11-2024,Debit,1611.88,Bowers-English,Bank Transfer,1,5,2,10,Medium
09-06-2024,Debit,3969.94,Dennis LLC,Bank Transfer,0,2,3,6,Low
09-07-2024,Debit,4241.97,Serrano-Wright,Cash,0,2,3,6,Low
19-05-2024,Credit,9482.94,Smith LLC,Credit Card,1,5,5,25,High
14-11-2024,Debit,4548.42,Johnson-Fisher,Credit Card,0,2,3,6,Low
01-01-2025,Refund,7116.95,"Galloway, Simmons and Foster",Cash,0,2,3,6,Low
26-11-2024,Credit,2587.96,"Perry, Smith and Williams",Cash,0,2,2,4,Low
02-02-2024,Debit,5724.93,"Wright, Sanders and Davis",Cash,0,2,3,6,Low
19-11-2024,Refund,3067.28,Norris Inc,Cash,0,2,3,6,Low
04-02-2024,Credit,2280.88,"Anderson, Gilbert and Garcia",Credit Card,1,5,2,10,Medium
01-08-2024,Refund,9315.19,Alvarado Inc,Cash,0,2,5,10,Medium
27-10-2024,Credit,2725.56,Lee Inc,Cash,0,2,2,4,Low
23-07-2024,Refund,928.45,"Ramsey, Garcia and Brown",Bank Transfer,0,2,2,4,Low
21-09-2024,Debit,3781.83,Steele Ltd,Bank Transfer,0,2,3,6,Low
05-12-2024,Refund,9511.22,"White, Leach and Roberts",Credit Card,1,5,5,25,High
23-12-2024,Refund,7433.92,Dunlap Ltd,Cash,0,2,3,6,Low
08-01-2024,Credit,4010.02,Davis Group,Credit Card,0,2,3,6,Low
27-02-2024,Credit,569.41,Davis and Sons,Bank Transfer,0,2,2,4,Low
01-10-2024,Debit,3928.99,Williams Inc,Credit Card,0,2,3,6,Low
27-08-2024,Refund,8226.82,Williams-Fernandez,Credit Card,0,2,5,10,Medium
28-10-2024,Refund,9760.11,"Ryan, Cabrera and Blevins",Bank Transfer,0,2,5,10,Medium
26-03-2024,Refund,6054.78,"Hogan, Mason and Harris",Credit Card,0,2,3,6,Low
27-11-2024,Refund,781.32,"Johnson, Anderson and Miller",Cash,0,2,2,4,Low
04-04-2024,Debit,6927.34,"Baker, Mccall and Roberts",Bank Transfer,0,2,3,6,Low
17-08-2024,Credit,4779.39,Fernandez PLC,Bank Transfer,0,2,3,6,Low
18-02-2024,Refund,6530.47,"Montoya, Burton and Williams",Bank Transfer,0,2,3,6,Low
14-12-2024,Debit,4056.95,"Colon, Pennington and Tran",Credit Card,0,2,3,6,Low
10-03-2024,Debit,3810.9,Green-Mcintosh,Credit Card,0,2,3,6,Low
08-01-2024,Debit,556.17,Rocha Ltd,Cash,0,2,2,4,Low
07-06-2024,Debit,3721.07,"Johnson, Nelson and Robinson",Credit Card,0,2,3,6,Low
14-07-2024,Debit,4247.98,Martinez PLC,Bank Transfer,0,2,3,6,Low
13-07-2024,Credit,2706.5,Griffith PLC,Cash,0,2,2,4,Low
21-04-2024,Debit,1052.96,Wilson-Foley,Credit Card,0,2,2,4,Low
04-03-2024,Credit,3633.39,"Knight, Sanders and Ward",Bank Transfer,1,5,3,15,High
30-07-2024,Refund,7790.18,Miller Inc,Bank Transfer,0,2,3,6,Low
07-02-2024,Refund,3361.36,Howell-Herrera,Credit Card,0,2,3,6,Low
18-09-2024,Credit,2402.9,Farrell and Sons,Cash,0,2,2,4,Low
27-09-2024,Credit,1635.98,"Solomon, Cowan and Crosby",Credit Card,0,2,2,4,Low
22-05-2024,Refund,1073.58,"Deleon, Lowery and Patterson",Bank Transfer,0,2,2,4,Low
17-10-2024,Debit,2126.98,"Roberts, Norman and James",Credit Card,0,2,2,4,Low
